,aNWP,aNSW,rSL,avWLiC,avWpS,aSN,SC,avNSyl,WV2,FRE,aNShort,language,.,!,?,",",-,of,is,the,class,doc
88,1238,0.44426494345718903,142.19148936170214,4.2875605815831985,26.340425531914892,47,2.897238569488456,1.377221324717286,0.41922455573505657,63.586544014024014,0.020193861066235864,10,0.4921875,0.0078125,0.0234375,0.390625,0.0859375,0.024232633279483037,0.018578352180936994,0.08319870759289176,2,90
89,2873,0.43125652627915073,168.16326530612244,4.599721545422903,29.316326530612244,98,4.514577259475219,1.444831186912635,0.3195266272189349,54.84621015861968,0.018795683954054995,10,0.38650306748466257,0.006134969325153374,0.02147239263803681,0.40797546012269936,0.17791411042944785,0.024712843717368604,0.019143752175426385,0.059519665854507485,2,91
90,1663,0.42453397474443777,138.7910447761194,4.506915213469633,24.82089552238806,67,1.871240810871018,1.438364401683704,0.3571858087793145,59.956162662334776,0.00661455201443175,10,0.5,0.013333333333333334,0.02666666666666667,0.37333333333333335,0.08666666666666667,0.025856885147324114,0.027059530968129887,0.0619362597714973,1,92
91,2626,0.45392231530845395,144.57,4.408606245239908,26.26,100,1.9919999999999998,1.428027418126428,0.33739527798933744,59.369980426504206,0.0049504950495049506,10,0.5041666666666667,0.008333333333333333,0.0875,0.3458333333333333,0.05416666666666667,0.026275704493526276,0.02284843869002285,0.060167555217060166,3,93
92,1392,0.41020114942528735,146.6909090909091,4.677442528735632,25.30909090909091,55,3.0198347107438015,1.4705459770114941,0.4051724137931034,56.738083072100345,0.017959770114942528,10,0.4413793103448276,0.0,0.04827586206896552,0.43448275862068964,0.07586206896551724,0.02586206896551724,0.02442528735632184,0.07040229885057471,3,94
93,2718,0.4116997792494481,137.6271186440678,4.855408388520972,23.033898305084747,118,2.4612180407928754,1.537159676232524,0.3498896247240618,53.411884611067485,0.013980868285504048,10,0.5302013422818792,0.010067114093959731,0.016778523489932886,0.3859060402684564,0.05704697986577181,0.02869757174392936,0.021339220014716703,0.06438557763061074,3,95
94,1500,0.464,129.45454545454547,4.538666666666667,22.727272727272727,66,2.0936639118457303,1.4646666666666666,0.33266666666666667,59.856018181818214,0.014,10,0.531578947368421,0.0,0.031578947368421054,0.25263157894736843,0.18421052631578946,0.018,0.015333333333333332,0.092,3,96
95,2300,0.4360869565217391,176.7027027027027,4.503478260869565,31.08108108108108,74,4.776844411979547,1.4117391304347826,0.331304347826087,55.85457226792012,0.02782608695652174,10,0.5642633228840125,0.0,0.012539184952978056,0.25705329153605017,0.16614420062695925,0.006956521739130435,0.017391304347826087,0.06652173913043478,1,97
96,1999,0.4427213606803402,126.23255813953489,4.334167083541771,23.24418604651163,86,2.4835045970795027,1.3486743371685843,0.28764382191095544,69.14430223832848,0.013006503251625813,10,0.5446428571428571,0.004464285714285714,0.05803571428571429,0.36607142857142855,0.026785714285714284,0.010505252626313157,0.014507253626813406,0.05102551275637819,3,98
97,2890,0.44844290657439445,136.25862068965517,4.357439446366782,24.913793103448278,116,4.089253864447087,1.3847750865051902,0.2505190311418685,64.39552768166092,0.009342560553633217,10,0.4507042253521127,0.0,0.0,0.43661971830985913,0.11267605633802817,0.014878892733564015,0.019377162629757784,0.06366782006920416,1,99
98,2855,0.4830122591943958,167.1413043478261,4.23292469352014,31.032608695652176,92,2.5760869565217392,1.3376532399299474,0.24238178633975482,62.17143807583951,0.01436077057793345,10,0.5632911392405063,0.006329113924050633,0.04430379746835443,0.21835443037974683,0.16772151898734178,0.008056042031523642,0.01436077057793345,0.05499124343257443,1,100
99,2494,0.45509222133119487,140.08080808080808,4.438652766639936,25.2020202020202,99,1.9564330170390776,1.4137931034482758,0.3303929430633521,61.64805294322539,0.017241379310344827,10,0.5661016949152542,0.006779661016949152,0.04406779661016949,0.22033898305084745,0.16271186440677965,0.00681635926222935,0.022453889334402566,0.05653568564554932,3,101
100,3199,0.4341981869334167,141.59375,4.547983744920288,24.9921875,128,4.75048828125,1.427008440137543,0.2522663332291341,60.74301565186389,0.007502344482650828,10,0.3829787234042553,0.0,0.002364066193853428,0.43498817966903075,0.17966903073286053,0.01156611441075336,0.016567677399187245,0.082213191622382,1,102
101,1261,0.44726407613005553,154.36363636363637,4.2934179222839015,28.65909090909091,44,1.7789256198347108,1.3830293417922284,0.38858049167327513,60.74174041165022,0.00951625693893735,10,0.5121951219512195,0.008130081300813009,0.13008130081300814,0.22764227642276422,0.12195121951219512,0.010309278350515464,0.02141157811260904,0.05154639175257732,3,103
102,1592,0.45791457286432163,137.34920634920636,4.347361809045226,25.26984126984127,63,2.7513227513227516,1.3605527638190955,0.27701005025125625,66.08334729201565,0.00628140703517588,10,0.48214285714285715,0.0,0.005952380952380952,0.3869047619047619,0.125,0.007537688442211055,0.0207286432160804,0.08542713567839195,1,104
103,1518,0.4137022397891963,128.6417910447761,4.5685111989459815,22.65671641791045,67,2.0503452884829585,1.4321475625823452,0.3741765480895916,62.6787490413545,0.007246376811594203,10,0.5480225988700564,0.005649717514124294,0.0,0.2937853107344633,0.15254237288135594,0.016469038208168644,0.024374176548089592,0.06719367588932806,3,105
104,2348,0.4450596252129472,128.39,4.367972742759796,23.48,100,2.695,1.377342419080068,0.3194207836456559,66.47963134582626,0.011499148211243612,10,0.4690909090909091,0.0036363636363636364,0.05090909090909091,0.3563636363636364,0.12,0.020868824531516183,0.01746166950596252,0.054088586030664396,2,106
105,1837,0.40391943385955364,125.34117647058824,4.682634730538922,21.611764705882354,85,1.5670588235294118,1.4910179640718564,0.38432226456178553,58.75893906305038,0.018508437670114317,10,0.5315315315315315,0.0,0.02702702702702703,0.22972972972972974,0.21171171171171171,0.027762656505171474,0.0195971692977681,0.05117038649972782,1,107
106,1242,0.4170692431561997,137.64705882352942,4.544283413848631,24.352941176470587,51,3.512110726643599,1.4396135265700483,0.30112721417069244,60.32546035805629,0.005636070853462158,10,0.4413793103448276,0.0,0.0,0.43448275862068964,0.12413793103448276,0.00966183574879227,0.017713365539452495,0.06602254428341385,1,108
107,2275,0.41494505494505496,184.2394366197183,4.612307692307692,32.04225352112676,71,2.9162864511009716,1.454065934065934,0.36,51.29813465407833,0.013626373626373627,10,0.5020746887966805,0.004149377593360996,0.04149377593360996,0.25311203319502074,0.1991701244813278,0.015824175824175824,0.015384615384615385,0.05098901098901099,3,109
108,2014,0.43793445878848064,160.7605633802817,4.523833167825224,28.366197183098592,71,5.204324538781988,1.4374379344587884,0.35004965243296915,56.436060603941456,0.011420059582919563,10,0.4867924528301887,0.0,0.01509433962264151,0.37358490566037733,0.12452830188679245,0.018867924528301886,0.02135054617676266,0.07447864945382324,2,110
109,1503,0.3819028609447771,172.21153846153845,4.781769793745841,28.903846153846153,52,6.457100591715976,1.5029940119760479,0.41583499667331997,50.34430274067252,0.05189620758483034,10,0.34536082474226804,0.0,0.005154639175257732,0.4639175257731959,0.18556701030927836,0.009314703925482368,0.027944111776447105,0.015968063872255488,1,111
110,2489,0.44475693049417436,113.31404958677686,4.373242265970269,20.570247933884296,121,2.6032374837784307,1.396544797107272,0.3069505825632784,67.80850851183224,0.016070711128967456,10,0.5634674922600619,0.0,0.009287925696594427,0.3653250773993808,0.06191950464396285,0.01446364001607071,0.021695460024106068,0.05182804339092005,1,112
111,2331,0.4435864435864436,147.55172413793105,4.414414414414415,26.79310344827586,87,2.708415906989034,1.3762333762333763,0.287001287001287,63.210656370656395,0.004719004719004719,10,0.616,0.0,0.0,0.328,0.056,0.01287001287001287,0.019734019734019732,0.07335907335907337,1,113
112,2051,0.4353973671379815,198.05263157894737,4.353973671379815,36.0,57,6.538319482917821,1.3739639200390055,0.33837152608483667,54.057652364700154,0.015114578254509995,10,0.3881278538812785,0.0,0.0091324200913242,0.4429223744292237,0.1598173515981735,0.016089712335446125,0.024865919063871283,0.0492442710872745,1,114
113,2502,0.4368505195843325,130.13333333333333,4.374500399680255,23.82857142857143,105,2.3268934240362813,1.3896882494004796,0.3025579536370903,65.08137410071944,0.003996802557953637,10,0.531496062992126,0.0,0.0,0.39763779527559057,0.07086614173228346,0.027977617905675458,0.01958433253397282,0.07314148681055156,3,115
114,1929,0.42457231726283046,213.5,4.6029030585795745,37.09615384615385,52,8.272189349112427,1.476412649040954,0.3468118195956454,44.27789373728916,0.02592016588906169,10,0.40772532188841204,0.0,0.02145922746781116,0.41201716738197425,0.15879828326180256,0.021254536029030584,0.021254536029030584,0.05961638154484189,3,116
115,2674,0.4255796559461481,150.9090909090909,4.491398653702318,27.01010101010101,99,3.0853994490358128,1.3994016454749438,0.31151832460732987,61.03036826756724,0.006357516828721017,10,0.5173611111111112,0.003472222222222222,0.020833333333333332,0.3645833333333333,0.09375,0.012341062079281975,0.020942408376963352,0.05759162303664921,3,117
116,1626,0.44095940959409596,240.27027027027026,4.3597785977859775,43.945945945945944,37,6.653031409788166,1.40159901599016,0.35670356703567035,43.65458811209736,0.007380073800738007,10,0.47101449275362317,0.0,0.0,0.4782608695652174,0.050724637681159424,0.020910209102091022,0.02029520295202952,0.03567035670356704,2,118
117,2860,0.4395104895104895,130.32258064516128,4.521678321678322,23.06451612903226,124,1.3485301768990634,1.4622377622377623,0.33251748251748253,59.719201443717594,0.026923076923076925,10,0.5736677115987461,0.0,0.0438871473354232,0.20376175548589343,0.1786833855799373,0.014335664335664336,0.012237762237762238,0.05524475524475524,2,119
118,2471,0.43545123431808985,142.3125,4.400242816673412,25.739583333333332,96,2.934895833333333,1.422905706191825,0.2958316471064346,60.33150017283829,0.013759611493322542,10,0.5615942028985508,0.0,0.014492753623188406,0.35507246376811596,0.06884057971014493,0.010522055847834885,0.023472278429785512,0.05625252934034804,1,120
119,1823,0.4223806911684037,162.578125,4.565551289083928,28.484375,64,2.824951171875,1.4794295117937466,0.3735600658255623,52.76362267724905,0.02578167855183763,10,0.49261083743842365,0.0,0.019704433497536946,0.28078817733990147,0.20689655172413793,0.022490400438837082,0.017004936917169502,0.047723532638507954,1,121
120,2668,0.4186656671664168,160.06382978723406,4.503373313343328,28.382978723404257,94,3.1167949298325035,1.4306596701649175,0.2983508245877062,56.99246849979268,0.0022488755622188904,10,0.38235294117647056,0.0,0.20261437908496732,0.29411764705882354,0.12091503267973856,0.016116941529235384,0.03298350824587706,0.03223388305847077,1,122
121,2891,0.4233829124870287,143.33333333333334,4.552058111380146,25.359649122807017,114,2.6285010772545396,1.450363196125908,0.3005880318228986,58.39422974809908,0.005534417156693186,10,0.5540983606557377,0.0,0.01639344262295082,0.36721311475409835,0.06229508196721312,0.026288481494292634,0.02352127291594604,0.06433759944655829,1,123
122,2669,0.4200074934432372,136.84821428571428,4.6219557886849,23.830357142857142,112,3.4410076530612246,1.4732109404271263,0.33121019108280253,58.013541939865135,0.009741476208317721,10,0.48623853211009177,0.0,0.0,0.4036697247706422,0.11009174311926606,0.023604346197077557,0.023229674035219184,0.06406893967778195,3,124
123,1356,0.4638643067846608,142.8653846153846,4.342182890855457,26.076923076923077,52,2.5007396449704142,1.3915929203539823,0.39528023598820056,62.63816201497619,0.04056047197640118,10,0.42857142857142855,0.061224489795918366,0.04081632653061224,0.3129251700680272,0.1564625850340136,0.011799410029498525,0.018436578171091445,0.05014749262536873,1,125
124,1590,0.47861635220125787,191.63636363636363,4.2320754716981135,36.13636363636363,44,2.293388429752066,1.3377358490566038,0.36226415094339626,56.98413807890225,0.006289308176100629,10,0.6126126126126126,0.0,0.0,0.36036036036036034,0.02702702702702703,0.014465408805031447,0.018238993710691823,0.0509433962264151,3,126
125,1982,0.4313824419778002,126.62921348314607,4.573662966700303,22.269662921348313,89,3.002398687034465,1.4480322906155398,0.30373360242179614,61.72776034875681,0.00958627648839556,10,0.43478260869565216,0.0,0.007905138339920948,0.3715415019762846,0.1857707509881423,0.008577194752774974,0.014631685166498487,0.06760847628657922,1,127
126,2393,0.4630171333054743,161.9125,4.302549101546177,29.925,80,2.4153125,1.4045131633932302,0.30714584203928125,57.63931137693274,0.010029251984956121,10,0.6221374045801527,0.0,0.04580152671755725,0.22519083969465647,0.10687022900763359,0.011700793982448809,0.02423735896364396,0.04847471792728792,2,128
127,1347,0.4758723088344469,100.72463768115942,4.055679287305122,19.52173913043478,69,0.8506616257088847,1.303637713437268,0.34669636228656275,76.73268422581583,0.021529324424647365,10,0.5777777777777777,0.014814814814814815,0.05185185185185185,0.2222222222222222,0.13333333333333333,0.011878247958426132,0.013363028953229399,0.0556792873051225,3,129
128,1819,0.4595931830676196,140.67142857142858,4.294667399670148,25.985714285714284,70,3.0142857142857142,1.388675096206707,0.3721825178669598,62.977586860912616,0.009895547003848268,10,0.41706161137440756,0.0,0.12796208530805686,0.33175355450236965,0.12322274881516587,0.018141836173721827,0.019791094007696537,0.04507971412864211,2,130
129,3090,0.43171521035598703,138.5793650793651,4.544012944983819,24.523809523809526,126,3.6885865457294025,1.4307443365695793,0.2307443365695793,60.902362459546936,0.005825242718446602,10,0.45081967213114754,0.0,0.00546448087431694,0.4371584699453552,0.10655737704918032,0.01423948220064725,0.018122977346278317,0.07184466019417475,1,131
130,2347,0.4192586280357904,131.3,4.527907967618236,23.47,100,0.4008,1.416276097145292,0.3170004260758415,63.19599218150832,0.009373668512995313,10,0.7604790419161677,0.0,0.017964071856287425,0.1437125748502994,0.07784431137724551,0.014486578610992756,0.012356199403493822,0.060502769492969746,1,132
131,1883,0.4466277217206585,127.85897435897436,4.237918215613383,24.141025641025642,78,1.257396449704142,1.3436006372809346,0.28677642060541686,68.66324506039192,0.01009028146574615,10,0.62,0.0,0.013333333333333334,0.34,0.02666666666666667,0.006903876792352629,0.019118428040361127,0.050982474774296335,1,133
132,1478,0.44993234100135315,142.0701754385965,4.374830852503383,25.92982456140351,57,1.7414589104339797,1.3910690121786198,0.4005412719891745,62.83178963986421,0.02368064952638701,10,0.5217391304347826,0.014492753623188406,0.050724637681159424,0.2971014492753623,0.11594202898550725,0.014208389715832206,0.016238159675236806,0.04803788903924222,1,134
133,1236,0.4401294498381877,120.14545454545454,4.241100323624596,22.472727272727273,55,0.6575206611570248,1.331715210355987,0.3511326860841424,71.36207502206534,0.025080906148867314,10,0.8376068376068376,0.0,0.0,0.1452991452991453,0.017094017094017096,0.009708737864077669,0.00889967637540453,0.052588996763754045,1,135
134,1755,0.47293447293447294,179.26415094339623,4.258689458689458,33.113207547169814,53,4.552865788536845,1.3806267806267807,0.32022792022792024,56.42406869859702,0.005128205128205128,10,0.4187192118226601,0.0,0.12315270935960591,0.3103448275862069,0.1477832512315271,0.015384615384615385,0.02849002849002849,0.0603988603988604,1,136
135,1853,0.47598488936859146,126.525,4.315704263356719,23.1625,80,3.85203125,1.3702104695089046,0.3038316243928764,67.40525677954668,0.015650296815974095,10,0.5523465703971119,0.0,0.021660649819494584,0.3212996389891697,0.10469314079422383,0.015110631408526714,0.02050728548300054,0.07339449541284404,2,137
